Module ID,Gene Symbol,Identifier
m18,GOLGA7B,5462
m18,GTF2F1,5463
m18,ZNF775,5464
m18,LRRN2,5465
m18,NOM1,5466
m18,KHDC1,5467
m18,FAHD1,5468
m18,SLC25A42,5469
m18,LY6E,5470
m18,AC007405.7,5471
m18,DDX49,5472
m18,UBL4A,5473
m18,TWF2,5474
m18,MESP1,5475
m18,KCNJ12,5476
m18,KIAA0664L3,5477
m18,CCM2,5478
m18,PRRT4,5479
m18,WASIR2,5480
m18,CHMP7,5481
m18,RAC3,5482
m18,LAGE3,5483
m18,C19orf24,5484
m18,ERCC1,5485
m18,GRAMD4,5486
m18,DTX4,5487
m18,TTC5,5488
m18,SLC17A5,5489
m18,SSTR3,5490
m18,ISOC2,5491
m18,MAFG,5492
m18,F8A3,5493
m18,GNPTAB,5494
m18,AP5B1,5495
m18,EXOSC2,5496
m18,ST3GAL2,5497
m18,SEMA6B,5498
m18,ADCK2,5499
m18,RP11-378A13.1,5500
m18,RANGAP1,5501
m18,LRWD1,5502
m18,CLEC4G,5503
m18,ABTB1,5504
m18,REEP2,5505
m18,TPMT,5506
m18,PDCD11,5507
m18,ZNF48,5508
m18,YJEFN3,5509
m18,FAM134A,5510
m18,MYADM,5511
m18,AC093415.2,5512
m18,ZSWIM1,5513
m18,PQLC1,5514
m18,GALNT14,5515
m18,MRM1,5516
m18,C1orf174,5517
m18,LYRM4,5518
m18,CD2BP2,5519
m18,NDUFB11,5520
m18,PHAX,5521
m18,SNURF,5522
m18,EVI5L,5523
m18,NUDT15,5524
m18,C9orf69,5525
m18,PPP1R3F,5526
m18,LYSMD1,5527
m18,L3MBTL2,5528
m18,C9orf172,5529
m18,TBC1D25,5530
m18,TUSC1,5531
m18,PARD6A,5532
m18,CTBP1,5533
m18,CHPF2,5534
m18,GNA15,5535
m18,PKD1P5,5536
m18,ACOT8,5537
m18,DCPS,5538
m18,ISLR,5539
m18,NT5C3L,5540
m18,FASN,5541
m18,NICN1,5542
m18,BLOC1S4,5543
m18,EARS2,5544
m18,KCNIP3,5545
m18,SLC35E4,5546
m18,ELP5,5547
m18,SLC25A38,5548
m18,HAS1,5549
m18,FBXO27,5550
m18,CYB561,5551
m18,TMEM127,5552
m18,THOC5,5553
m18,TTPAL,5554
m18,LRRC61,5555
m18,ZNF101,5556
m19,MYOM2,5557
m19,RARA,5558
m19,NOP16,5559
m19,CA7,5560
m19,ISLR2,5561
m19,B3GNT4,5562
m19,CACNA1H,5563
m19,ISG20L2,5564
m19,KIAA1324,5565
m19,CSDC2,5566
m19,ASB2,5567
m19,CELF5,5568
m19,RUNDC1,5569
m19,MED26,5570
m19,RAP1GAP,5571
m19,ADRB1,5572
m19,HS3ST2,5573
m19,IQCJ-SCHIP1,5574
m19,RHOF,5575
m19,RPL13P12,5576
m19,TMEM198,5577
m19,SRF,5578
m19,GRM2,5579
m19,TXNL4B,5580
m19,NFKBID,5581
m19,PLD6,5582
m19,MEG8,5583
m19,DPYSL5,5584
m19,SYT7,5585
m19,TMEM158,5586
m19,TMEM63B,5587
m19,DAGLB,5588
m19,AACS,5589
m19,ACD,5590
m19,ANKRD52,5591
m19,VSTM2B,5592
m19,DGKI,5593
m19,RRP12,5594
m19,SPATS2,5595
m19,FNDC9,5596
m19,BAIAP2,5597
m19,ARC,5598
m19,HN1,5599
m19,KCNK9,5600
m19,OPRL1,5601
m19,CXXC5,5602
m19,SLC2A3,5603
m19,FAM126B,5604
m19,SBK1,5605
m19,C17orf96,5606
m19,ZFR2,5607
m19,LINGO3,5608
m19,RP11-420N3.2,5609
m19,LAMB3,5610
m19,SBNO1,5611
m19,FOSB,5612
m19,SNTB2,5613
m19,C16orf55,5614
m19,AC016629.2,5615
m19,RPS6KA4,5616
m19,RP11-529E10.6,5617
m19,IGSF9B,5618
m19,SHISA9,5619
m19,PINX1,5620
m19,RASAL1,5621
m19,PVR,5622
m19,SNAPC2,5623
m19,HRK,5624
m19,MCHR1,5625
m19,RP11-384O8.1,5626
m19,CHST10,5627
m19,DUSP2,5628
m19,GNB1L,5629
m19,DUSP14,5630
m19,LINC00205,5631
m19,EFNA3,5632
m19,ROCK2,5633
m19,CD276,5634
m19,MSRA,5635
m19,WDR52,5636
m19,RP11-82L18.2,5637
m19,IER5L,5638
m19,CAMK1,5639
m19,SYNDIG1,5640
m19,BCOR,5641
m19,AC010980.2,5642
m19,NUMBL,5643
m19,SHF,5644
m19,TMIE,5645
m19,CHST8,5646
m19,PRSS3,5647
m19,NRARP,5648
m19,TRIB3,5649
m19,ZFAND2A,5650
m19,DAPK3,5651
m19,PVRL1,5652
m19,C19orf26,5653
m19,TUFT1,5654
m19,RP11-1134I14.4,5655
m19,RGS16,5656
m19,MAMLD1,5657
m19,C19orf77,5658
m19,SLC25A22,5659
m19,RTN4RL2,5660
m19,FMNL1,5661
m19,GDPD5,5662
m19,AP2A2,5663
m19,RASSF5,5664
m19,GRIK3,5665
m19,RP11-18C24.6,5666
m19,KIAA1549,5667
m19,GFRA2,5668
m19,IFITM10,5669
m19,KLHL25,5670
m19,PURB,5671
m19,DUSP3,5672
m19,UBE2S,5673
m19,EDC4,5674
m19,AL589743.1,5675
m19,STAC2,5676
m19,MNT,5677
m19,TMEM233,5678
m19,RPRML,5679
m19,RAB15,5680
m19,TP53I11,5681
m19,DDX51,5682
m19,CACNA1G,5683
m19,AHDC1,5684
m19,INPP5A,5685
m19,PRR7,5686
m19,CPNE5,5687
m19,BAI2,5688
m19,EGR4,5689
m19,SGSM1,5690
m19,RHBDD2,5691
m19,SH3RF3,5692
m19,RAB40C,5693
m19,TNFSF9,5694
m19,RGAG4,5695
m19,ADAD2,5696
m19,SKIL,5697
m19,KCNK3,5698
m19,NIP7,5699
m19,AL132709.8,5700
m19,LPPR2,5701
m19,RP11-206L10.9,5702
m19,HTR2A,5703
m19,FAM27A,5704
m19,USP2,5705
m19,CTD-2555A7.2,5706
m19,ALDH8A1,5707
m19,ZBTB46,5708
m19,MMP17,5709
m19,ARHGAP25,5710
m19,SH3BP1,5711
m19,MAPK13,5712
m19,FZD3,5713
m19,EFHD2,5714
m19,MEF2D,5715
m19,RPS17,5716
m19,MKL1,5717
m19,TCERG1L,5718
m19,FOXP4,5719
m19,POLR1C,5720
m19,C17orf51,5721
m19,GPR153,5722
m19,PKD2L1,5723
m19,CSMD2,5724
m19,MESDC1,5725
m19,GARS,5726
m19,PPP1R15A,5727
m19,F12,5728
m19,FLRT2,5729
m19,GALNS,5730
m19,RRN3P3,5731
m19,ZNF786,5732
m19,PLXNA1,5733
m19,NAB2,5734
m19,HRH2,5735
m19,RELT,5736
m19,IL34,5737
m19,NEDD4L,5738
m19,ADAMTS8,5739
m19,SLC2A6,5740
m19,PLD3,5741
m21,PTPN4,5742
m21,FAM217B,5743
m21,SMAP1,5744
m21,UBE3A,5745
m21,DNAJC27,5746
m21,JMY,5747
m21,TANC2,5748
m21,MZT1,5749
m21,APPL1,5750
m21,STXBP5L,5751
m21,NALCN,5752
m21,SORBS2,5753
m21,PTPRR,5754
m21,DCP2,5755
m21,EIF2AK2,5756
m21,FGF12,5757
m21,CCDC85A,5758
m21,FAM115A,5759
m21,RAB3GAP2,5760
m21,SLC25A32,5761
m21,SSX2IP,5762
m21,CACNA2D1,5763
m21,AMZ2P1,5764
m21,PRKCE,5765
m21,LRRTM4,5766
m21,TMEM181,5767
m21,RPL7L1,5768
m21,DOK6,5769
m21,UTP23,5770
m21,AVL9,5771
m21,TRAPPC6B,5772
m21,CLSTN2,5773
m21,ADAM22,5774
m21,FAM190B,5775
m21,RP11-701H24.2,5776
m21,PLCB1,5777
m21,BAG5,5778
m21,PVRL3,5779
m21,YWHAB,5780
m21,CLOCK,5781
m21,NLGN4X,5782
m21,DZIP3,5783
m21,6-Sep,5784
m21,UNC80,5785
m21,HOOK1,5786
m21,RSPO2,5787
m21,RASAL2,5788
m21,KIAA1244,5789
m21,GABRB2,5790
m21,CDS1,5791
m21,FRMPD4,5792
m21,TSHZ3,5793
m21,PRKCB,5794
m21,CAMSAP2,5795
m21,MSANTD3-TMEFF1,5796
m21,ELAVL2,5797
m21,CDC5L,5798
m21,ARL17A,5799
m21,SLC2A13,5800
m21,FBXW7,5801
m21,PRKAR2B,5802
m21,KLHDC5,5803
m21,OCRL,5804
m21,PLEKHA3,5805
m21,RNF157,5806
m21,TMEM246,5807
m21,ZNF689,5808
m21,HLF,5809
m21,FSD1L,5810
m21,CENPJ,5811
m21,LMO3,5812
m21,EXOC6,5813
m21,PSIP1,5814
m21,KCNB1,5815
m21,PDE1A,5816
m21,SPATS2L,5817
m21,GLCCI1,5818
m21,MYT1L,5819
m21,LRRN3,5820
m21,MSL3,5821
m21,LMO7,5822
m21,SLC4A10,5823
m21,ZDHHC21,5824
m21,DPY19L2P4,5825
m21,ANO3,5826
m21,CLIP3,5827
m21,LRFN5,5828
m21,ZNF331,5829
m21,FAM179B,5830
m21,SAMD12,5831
m21,SLITRK5,5832
m21,C16orf52,5833
m21,SRPK1,5834
m21,KCTD16,5835
m21,DAAM1,5836
m21,MFSD4,5837
m21,L3MBTL3,5838
m21,DSCAM,5839
m21,ATP8A2,5840
m21,C2orf69,5841
m21,SLC4A8,5842
m21,KIAA0947,5843
m21,PDPK1,5844
m21,MYH10,5845
m21,LSM11,5846
m21,TRHDE,5847
m21,WDR43,5848
m21,LRRTM3,5849
m21,USP22,5850
m21,MYO5A,5851
m21,SENP5,5852
m21,CELF2,5853
m21,ATRNL1,5854
m21,GRIA1,5855
m21,EXOC4,5856
m21,LRP12,5857
m21,EFHA2,5858
m21,SRPK2,5859
m21,CABYR,5860
m21,RALGAPA1,5861
m21,RP11-389G6.3,5862
m21,THUMPD1,5863
m21,TTC3P1,5864
m21,ACVR2A,5865
m21,AMIGO1,5866
m21,HSPA12A,5867
m21,ARHGAP26,5868
m21,MAGI3,5869
m21,SLC35B4,5870
m21,FLRT3,5871
m21,PPFIA2,5872
m21,PNMA2,5873
m21,PLEKHA1,5874
m21,CDH8,5875
m21,RBM24,5876
m21,NLK,5877
m21,PTPRT,5878
m21,POLE3,5879
m21,CACNB4,5880
m21,TTC3,5881
m21,RIMS2,5882
m21,DPP10,5883
m21,LRMP,5884
m21,CREG2,5885
m21,AC004540.5,5886
m21,SLITRK1,5887
m21,CACNA1E,5888
m21,ZC3H15,5889
m21,FMN1,5890
m21,CADPS,5891
m21,TMX4,5892
m21,RAB9B,5893
m21,GABRA1,5894
m21,RP11-204M4.2,5895
m21,DNAJB14,5896
m21,NKAIN2,5897
m21,NETO1,5898
m21,KCND2,5899
m21,KIF21A,5900
m21,PDE4D,5901
m21,RNF41,5902
m21,CDKL2,5903
m21,SLC8A1,5904
m21,NOL4,5905
m21,GRM5,5906
m21,ZYG11B,5907
m21,WASL,5908
m21,FAM155A,5909
m21,RPRD2,5910
m21,SLIT2,5911
m21,SEC24D,5912
m21,MCTP1,5913
m21,KIAA1217,5914
m21,C1orf115,5915
m21,NAV3,5916
m21,ABHD13,5917
m21,SFXN1,5918
m21,RP11-65F13.2,5919
m21,TBRG1,5920
m21,KIF3B,5921
m21,GRIA4,5922
m21,SH3GL3,5923
m21,CSRNP3,5924
m21,PAFAH1B2,5925
m21,KIAA1107,5926
m21,ADD2,5927
m21,GNB5,5928
m21,NLGN1,5929
m21,RNASEH1,5930
m21,SDAD1,5931
m21,IPCEF1,5932
m21,KIAA0408,5933
m21,CACUL1,5934
m21,PTPRK,5935
m21,RYR2,5936
m21,KATNAL1,5937
m21,KIAA1586,5938
m21,RP11-690D19.3,5939
m21,DCBLD2,5940
m21,PCDH20,5941
m21,PLEKHA5,5942
m21,PRKAA2,5943
m21,ODZ3,5944
m21,THRB,5945
m21,SV2B,5946
m21,SLITRK4,5947
m21,LRRC4C,5948
m21,ROBO2,5949
m21,MIAT,5950
m21,SCN3B,5951
m21,NUAK1,5952
m21,NRXN1,5953
m21,KLHL3,5954
m21,R3HDM2,5955
m21,GPD1L,5956
m21,ARL4A,5957
m21,BCL7A,5958
m21,RBFOX2,5959
m21,GAS7,5960
m21,CNTNAP2,5961
m21,CXADR,5962
m21,AP3M2,5963
m21,BHLHE22,5964
m21,RBFOX1,5965
m21,OPTN,5966
m21,C5orf28,5967
m21,TMEM132B,5968
m21,NECAB1,5969
m21,MTMR9,5970
m21,ARHGAP44,5971
m21,PGM2L1,5972
m21,PIK3CB,5973
m21,MAGI1,5974
m21,B3GALT2,5975
m21,HECW1,5976
m21,RSPH3,5977
m21,ATP2B1,5978
m21,PUM1,5979
m21,RABGAP1L,5980
m21,PHF17,5981
m21,RP11-13L2.4,5982
m21,SV2A,5983
m21,UBE2Q2,5984
m21,CNKSR2,5985
m21,AF238380.3,5986
m21,SSBP3,5987
m21,RPAP3,5988
m21,PPP2R5E,5989
m21,PEG3,5990
m21,BAG4,5991
m21,PIK3C3,5992
m21,NSUN4,5993
m21,ZNF385B,5994
m21,LIN7A,5995
m21,CEP57L1,5996
m21,RP11-393B14.1,5997
m21,PLCXD3,5998
m21,KIF3A,5999
m21,PPL,6000
m21,CNTN4,6001
m21,TNFRSF21,6002
m21,ERC2,6003
m21,TXLNG,6004
m21,PSMD7,6005
m21,ERO1L,6006
m21,ZNF542,6007
m21,CPEB1,6008
m21,MAP7D2,6009
m21,KIAA1704,6010
m21,SHC3,6011
m21,ANKS1B,6012
m21,VPS53,6013
m21,JPH1,6014
m21,SCN2A,6015
m21,LRRC4,6016
m21,ST3GAL6,6017
m21,ATXN1,6018
m21,CPNE8,6019
m21,ZNF804A,6020
m21,PPP3CA,6021
m21,PJA1,6022
m22,NDUFAF2,6023
m22,VSTM2A,6024
m22,NCEH1,6025
m22,SOSTDC1,6026
m22,RP13-514E23.1,6027
m22,POPDC3,6028
m22,ZDHHC13,6029
m22,CRTAC1,6030
m22,RP1-228H13.5,6031
m22,CAP2,6032
m22,LDB2,6033
m22,LNX1,6034
m22,SERAC1,6035
m22,ECM1,6036
m22,KHDRBS3,6037
m22,LGALS8,6038
m22,LPHN2,6039
m22,ENTPD3,6040
m22,NUDT10,6041
m22,RP11-178D12.1,6042
m22,TSPAN5,6043
m22,GGPS1,6044
m22,MEST,6045
m22,ATP1B1,6046
m22,FBLN5,6047
m22,TMEM178A,6048
m22,C6orf162,6049
m22,SNAP25,6050
m22,CLVS1,6051
m22,SMPX,6052
m22,TUBB4A,6053
m22,RAB3A,6054
m22,CALM2,6055
m22,C18orf21,6056
m22,KCTD1,6057
m22,NTNG1,6058
m22,PRPS2,6059
m22,FABP3,6060
m22,ARHGEF3,6061
m22,NAP1L2,6062
m22,TPBG,6063
m22,UGCG,6064
m22,C15orf23,6065
m22,RP11-145F16.2,6066
m22,ATP6V1B2,6067
m22,TMEM155,6068
m22,RP11-297M9.2,6069
m22,RNF175,6070
m22,MAGEE1,6071
m22,FAM136A,6072
m22,KCNC2,6073
m22,TM6SF1,6074
m22,NDFIP2,6075
m22,SPTSSB,6076
m22,CA10,6077
m22,CPNE4,6078
m22,SULT4A1,6079
m22,NREP,6080
m22,DPY19L2P1,6081
m22,RXFP1,6082
m22,MLLT3,6083
m22,VPS35,6084
m22,PPP1R11,6085
m22,CTXN3,6086
m22,PREPL,6087
m22,ATP6V1D,6088
m22,FTSJ1,6089
m22,TTBK2,6090
m22,IFNGR2,6091
m22,STRAP,6092
m22,RCAN2,6093
m22,GSPT2,6094
m22,GUCY1B3,6095
m22,GRM8,6096
m22,SYBU,6097
m22,B4GALT6,6098
m22,ACOT7,6099
m22,UBE2Q1,6100
m22,C5orf25,6101
m22,HSF2,6102
m22,RGS7,6103
m22,ADAM23,6104
m22,CSTF3,6105
m22,MED31,6106
m22,MAP2,6107
m22,BASP1,6108
m22,PABPC1L2A,6109
m22,RASL11B,6110
m22,TRIM36,6111
m22,ARMC8,6112
m22,JAZF1-AS1,6113
m22,SLC9A6,6114
m22,CERS6,6115
m22,SATB2,6116
m22,FHL2,6117
m22,LRRFIP1,6118
m22,B3GNT1,6119
m22,NAALAD2,6120
m22,SS18L1,6121
m22,AC079922.3,6122
m22,EPT1,6123
m22,PITHD1,6124
m22,ZNF365,6125
m22,SCG5,6126
m22,RP11-71H17.7,6127
m22,RALYL,6128
m22,ABCC5,6129
m22,PRKCI,6130
m22,KCNIP4,6131
m22,SYNPR,6132
m22,FAM102B,6133
m22,CSE1L,6134
m22,CCDC28A,6135
m22,TERF2,6136
m22,PABPC1L2B,6137
m22,RP11-32K4.2,6138
m22,SERPINI1,6139
m22,UBE2V2,6140
m22,RP11-160A10.2,6141
m22,BBS7,6142
m22,EPHA4,6143
m22,CDK7,6144
m22,KCNQ5,6145
m22,EPB41L1,6146
m22,TSPAN13,6147
m22,CDR2,6148
m22,STMN1,6149
m22,SNAP91,6150
m22,AK5,6151
m22,C11orf74,6152
m22,EIF5A2,6153
m22,TBR1,6154
m22,TMEM35,6155
m22,INA,6156
m22,SH3GL2,6157
m22,NEFM,6158
m22,MAPK9,6159
m22,RP11-355I22.7,6160
m22,UCHL1,6161
m22,CDK5R1,6162
m22,FIG4,6163
m22,GPR158,6164
m22,ANKRD42,6165
m22,COL24A1,6166
m22,PRRG3,6167
m22,GRIN2A,6168
m22,CIRH1A,6169
m22,SMYD2,6170
m22,RP11-826N14.2,6171
m22,TTC9C,6172
m22,PHTF1,6173
m22,RP13-259F12.2,6174
m22,ACSL4,6175
m22,STMN2,6176
m22,CBLN2,6177
m22,NFYC,6178
m22,AMPH,6179
m22,MAP6,6180
m22,ZNF204P,6181
m22,MTX2,6182
m22,SEC16B,6183
m22,EPHX4,6184
m22,GNG2,6185
m22,ARL15,6186
m22,UBE2QL1,6187
m22,NUDT11,6188
m22,TOMM34,6189
m22,THOC3,6190
m22,ATP1A1,6191
m22,WDR7,6192
m22,NARS2,6193
m22,PUS7,6194
m22,CD83,6195
m22,C2orf80,6196
m22,ELAVL4,6197
m22,USP33,6198
m22,CHN1,6199
m22,SCN1A,6200
m22,C16orf45,6201
m22,LRRK1,6202
m22,STXBP1,6203
m22,PTPLA,6204
m22,FBXL2,6205
m22,OPN3,6206
m22,COL5A2,6207
m22,CDH10,6208
m22,PLCH1,6209
m22,SSB,6210
m22,UBE2T,6211
m22,GLRX3,6212
m22,ELMO1,6213
m22,GGCT,6214
m22,BEND6,6215
m22,PSMD12,6216
m22,CTB-85P21.2,6217
m22,ATP6V1G2,6218
m22,GLRX2,6219
m22,SCN4B,6220
m22,YTHDF2,6221
m22,SLC17A6,6222
m22,LMO4,6223
m22,RND1,6224
m22,TSPYL1,6225
m22,QPCT,6226
m22,RP11-434B12.1,6227
m22,CHM,6228
m22,GNAS,6229
m22,RNF219,6230
m22,MPP1,6231
m22,ATL1,6232
m22,RP11-341A11.2,6233
m22,RP11-353B9.1,6234
m22,LYSMD2,6235
m22,ELOVL4,6236
m22,MCF2,6237
m22,SYT4,6238
m22,RIT2,6239
m22,GABRB3,6240
m22,SEH1L,6241
m22,LGALSL,6242
m22,KIFAP3,6243
m22,GRIA3,6244
m22,DNAJC12,6245
m22,CCT2,6246
m22,LRRC7,6247
m22,CCT8,6248
m22,ATP1A3,6249
m22,NAP1L3,6250
m22,AP3S1,6251
m22,TMEFF1,6252
m22,TRIO,6253
m22,FKBP3,6254
m22,KIAA0430,6255
m22,MICU1,6256
m22,VSNL1,6257
m22,GPR22,6258
m22,WASF1,6259
m22,MLLT11,6260
m22,FOCAD,6261
m22,GLS,6262
m22,GPR12,6263
m22,TMEM126A,6264
m22,ZUFSP,6265
m22,TESPA1,6266
m22,SNX10,6267
m22,PAM,6268
m22,KCTD8,6269
m22,ZNF391,6270
m22,TMOD1,6271
m22,LURAP1L,6272
m22,BNIP3P1,6273
m22,SLC25A14,6274
m22,CCK,6275
m22,UBE2E2,6276
m22,SNHG14,6277
m22,INPP4B,6278
m22,TTC9,6279
m22,PCSK2,6280
m22,FAM19A2,6281
m22,TPD52,6282
m22,TBPL1,6283
m22,FGF13,6284
